,province,district,product_name,year,season,planted_area,production_amount,yield_per_decare_kg
1303,İzmir,Bergama,KARPUZ,2020,Fall,1250.0,2750.0,2200.0
1304,İzmir,Menderes,KARPUZ,2020,Winter,1200.0,4800.0,4000.0
1305,İzmir,Menderes,KARPUZ,2020,Spring,1200.0,4800.0,4000.0
1306,İzmir,Menderes,KARPUZ,2020,Summer,1200.0,4800.0,4000.0
1307,İzmir,Menderes,KARPUZ,2020,Fall,1200.0,4800.0,4000.0
1308,İzmir,Tire,KARPUZ,2020,Winter,850.0,2550.0,3000.0
1309,İzmir,Tire,KARPUZ,2020,Spring,850.0,2550.0,3000.0
1310,İzmir,Tire,KARPUZ,2020,Summer,850.0,2550.0,3000.0
1311,İzmir,Tire,KARPUZ,2020,Fall,850.0,2550.0,3000.0
1312,İzmir,Torbalı,KARPUZ,2020,Winter,1130.0,4803.0,4250.442477876106
1313,İzmir,Torbalı,KARPUZ,2020,Spring,1130.0,4803.0,4250.442477876106
1314,İzmir,Torbalı,KARPUZ,2020,Summer,1130.0,4803.0,4250.442477876106
1315,İzmir,Torbalı,KARPUZ,2020,Fall,1130.0,4803.0,4250.442477876106
1316,İzmir,Ödemiş,KARPUZ,2020,Winter,2000.0,9000.0,4500.0
1317,İzmir,Ödemiş,KARPUZ,2020,Spring,2000.0,9000.0,4500.0
1318,İzmir,Ödemiş,KARPUZ,2020,Summer,2000.0,9000.0,4500.0
1319,İzmir,Ödemiş,KARPUZ,2020,Fall,2000.0,9000.0,4500.0
1320,İzmir,Bayındır,KARPUZ,2021,Winter,1408.0,6336.0,4500.0
1321,İzmir,Bayındır,KARPUZ,2021,Spring,1408.0,6336.0,4500.0
1322,İzmir,Bayındır,KARPUZ,2021,Summer,1408.0,6336.0,4500.0
1323,İzmir,Bayındır,KARPUZ,2021,Fall,1408.0,6336.0,4500.0
1324,İzmir,Bergama,KARPUZ,2021,Winter,214.0,471.0,2200.9345794392525
1325,İzmir,Bergama,KARPUZ,2021,Spring,214.0,471.0,2200.9345794392525
1326,İzmir,Bergama,KARPUZ,2021,Summer,214.0,471.0,2200.9345794392525
1327,İzmir,Bergama,KARPUZ,2021,Fall,214.0,471.0,2200.9345794392525
1328,İzmir,Menderes,KARPUZ,2021,Winter,1103.0,4412.0,4000.0
1329,İzmir,Menderes,KARPUZ,2021,Spring,1103.0,4412.0,4000.0
1330,İzmir,Menderes,KARPUZ,2021,Summer,1103.0,4412.0,4000.0
1331,İzmir,Menderes,KARPUZ,2021,Fall,1103.0,4412.0,4000.0
1332,İzmir,Tire,KARPUZ,2021,Winter,773.0,2319.0,3000.0
1333,İzmir,Tire,KARPUZ,2021,Spring,773.0,2319.0,3000.0
1334,İzmir,Tire,KARPUZ,2021,Summer,773.0,2319.0,3000.0
1335,İzmir,Tire,KARPUZ,2021,Fall,773.0,2319.0,3000.0
1336,İzmir,Torbalı,KARPUZ,2021,Winter,1250.0,5313.0,4250.4
1337,İzmir,Torbalı,KARPUZ,2021,Spring,1250.0,5313.0,4250.4
1338,İzmir,Torbalı,KARPUZ,2021,Summer,1250.0,5313.0,4250.4
1339,İzmir,Torbalı,KARPUZ,2021,Fall,1250.0,5313.0,4250.4
1340,İzmir,Ödemiş,KARPUZ,2021,Winter,2500.0,11250.0,4500.0
1341,İzmir,Ödemiş,KARPUZ,2021,Spring,2500.0,11250.0,4500.0
1342,İzmir,Ödemiş,KARPUZ,2021,Summer,2500.0,11250.0,4500.0
1343,İzmir,Ödemiş,KARPUZ,2021,Fall,2500.0,11250.0,4500.0
1344,İzmir,Bayındır,KARPUZ,2022,Winter,1450.0,6525.0,4500.0
1345,İzmir,Bayındır,KARPUZ,2022,Spring,1450.0,6525.0,4500.0
1346,İzmir,Bayındır,KARPUZ,2022,Summer,1450.0,6525.0,4500.0
1347,İzmir,Bayındır,KARPUZ,2022,Fall,1450.0,6525.0,4500.0
1348,İzmir,Bergama,KARPUZ,2022,Winter,99.0,218.0,2202.020202020202
1349,İzmir,Bergama,KARPUZ,2022,Spring,99.0,218.0,2202.020202020202
1350,İzmir,Bergama,KARPUZ,2022,Summer,99.0,218.0,2202.020202020202
1351,İzmir,Bergama,KARPUZ,2022,Fall,99.0,218.0,2202.020202020202
1352,İzmir,Menderes,KARPUZ,2022,Winter,1103.0,4412.0,4000.0
1353,İzmir,Menderes,KARPUZ,2022,Spring,1103.0,4412.0,4000.0
1354,İzmir,Menderes,KARPUZ,2022,Summer,1103.0,4412.0,4000.0
1355,İzmir,Menderes,KARPUZ,2022,Fall,1103.0,4412.0,4000.0
1356,İzmir,Tire,KARPUZ,2022,Winter,1155.0,3465.0,3000.0
1357,İzmir,Tire,KARPUZ,2022,Spring,1155.0,3465.0,3000.0
1358,İzmir,Tire,KARPUZ,2022,Summer,1155.0,3465.0,3000.0
1359,İzmir,Tire,KARPUZ,2022,Fall,1155.0,3465.0,3000.0
1360,İzmir,Torbalı,KARPUZ,2022,Winter,1200.0,5400.0,4500.0
1361,İzmir,Torbalı,KARPUZ,2022,Spring,1200.0,5400.0,4500.0
1362,İzmir,Torbalı,KARPUZ,2022,Summer,1200.0,5400.0,4500.0
1363,İzmir,Torbalı,KARPUZ,2022,Fall,1200.0,5400.0,4500.0
1364,İzmir,Ödemiş,KARPUZ,2022,Winter,5000.0,22500.0,4500.0
1365,İzmir,Ödemiş,KARPUZ,2022,Spring,5000.0,22500.0,4500.0
1366,İzmir,Ödemiş,KARPUZ,2022,Summer,5000.0,22500.0,4500.0
1367,İzmir,Ödemiş,KARPUZ,2022,Fall,5000.0,22500.0,4500.0
1368,İzmir,Bayındır,KARPUZ,2023,Winter,1500.0,6750.0,4500.0
1369,İzmir,Bayındır,KARPUZ,2023,Spring,1500.0,6750.0,4500.0
1370,İzmir,Bayındır,KARPUZ,2023,Summer,1500.0,6750.0,4500.0
1371,İzmir,Bayındır,KARPUZ,2023,Fall,1500.0,6750.0,4500.0
1372,İzmir,Bergama,KARPUZ,2023,Winter,57.0,126.0,2210.5263157894738
1373,İzmir,Bergama,KARPUZ,2023,Spring,57.0,126.0,2210.5263157894738
1374,İzmir,Bergama,KARPUZ,2023,Summer,57.0,126.0,2210.5263157894738
1375,İzmir,Bergama,KARPUZ,2023,Fall,57.0,126.0,2210.5263157894738
1376,İzmir,Menderes,KARPUZ,2023,Winter,1103.0,4412.0,4000.0
1377,İzmir,Menderes,KARPUZ,2023,Spring,1103.0,4412.0,4000.0
1378,İzmir,Menderes,KARPUZ,2023,Summer,1103.0,4412.0,4000.0
1379,İzmir,Menderes,KARPUZ,2023,Fall,1103.0,4412.0,4000.0
1380,İzmir,Tire,KARPUZ,2023,Winter,1026.0,3078.0,3000.0
1381,İzmir,Tire,KARPUZ,2023,Spring,1026.0,3078.0,3000.0
1382,İzmir,Tire,KARPUZ,2023,Summer,1026.0,3078.0,3000.0
1383,İzmir,Tire,KARPUZ,2023,Fall,1026.0,3078.0,3000.0
1384,İzmir,Torbalı,KARPUZ,2023,Winter,1250.0,5000.0,4000.0
1385,İzmir,Torbalı,KARPUZ,2023,Spring,1250.0,5000.0,4000.0
1386,İzmir,Torbalı,KARPUZ,2023,Summer,1250.0,5000.0,4000.0
1387,İzmir,Torbalı,KARPUZ,2023,Fall,1250.0,5000.0,4000.0
1388,İzmir,Ödemiş,KARPUZ,2023,Winter,2500.0,11250.0,4500.0
1389,İzmir,Ödemiş,KARPUZ,2023,Spring,2500.0,11250.0,4500.0
1390,İzmir,Ödemiş,KARPUZ,2023,Summer,2500.0,11250.0,4500.0
1391,İzmir,Ödemiş,KARPUZ,2023,Fall,2500.0,11250.0,4500.0
1392,İzmir,Bayındır,KARPUZ,2024,Winter,1500.0,6750.0,4500.0
1393,İzmir,Bayındır,KARPUZ,2024,Spring,1500.0,6750.0,4500.0
1394,İzmir,Bayındır,KARPUZ,2024,Summer,1500.0,6750.0,4500.0
1395,İzmir,Bayındır,KARPUZ,2024,Fall,1500.0,6750.0,4500.0
1396,İzmir,Bergama,KARPUZ,2024,Winter,201.0,443.0,2203.9800995024875
1397,İzmir,Bergama,KARPUZ,2024,Spring,201.0,443.0,2203.9800995024875
1398,İzmir,Bergama,KARPUZ,2024,Summer,201.0,443.0,2203.9800995024875
1399,İzmir,Bergama,KARPUZ,2024,Fall,201.0,443.0,2203.9800995024875
1400,İzmir,Menderes,KARPUZ,2024,Winter,1103.0,4412.0,4000.0
1401,İzmir,Menderes,KARPUZ,2024,Spring,1103.0,4412.0,4000.0
1402,İzmir,Menderes,KARPUZ,2024,Summer,1103.0,4412.0,4000.0
1403,İzmir,Menderes,KARPUZ,2024,Fall,1103.0,4412.0,4000.0
1404,İzmir,Tire,KARPUZ,2024,Winter,1350.0,4050.0,3000.0
1405,İzmir,Tire,KARPUZ,2024,Spring,1350.0,4050.0,3000.0
1406,İzmir,Tire,KARPUZ,2024,Summer,1350.0,4050.0,3000.0
1407,İzmir,Tire,KARPUZ,2024,Fall,1350.0,4050.0,3000.0
1408,İzmir,Torbalı,KARPUZ,2024,Winter,1685.0,6740.0,4000.0
1409,İzmir,Torbalı,KARPUZ,2024,Spring,1685.0,6740.0,4000.0
1410,İzmir,Torbalı,KARPUZ,2024,Summer,1685.0,6740.0,4000.0
1411,İzmir,Torbalı,KARPUZ,2024,Fall,1685.0,6740.0,4000.0
1412,İzmir,Ödemiş,KARPUZ,2024,Winter,2500.0,11250.0,4500.0
1413,İzmir,Ödemiş,KARPUZ,2024,Spring,2500.0,11250.0,4500.0
1414,İzmir,Ödemiş,KARPUZ,2024,Summer,2500.0,11250.0,4500.0
1415,İzmir,Ödemiş,KARPUZ,2024,Fall,2500.0,11250.0,4500.0
1416,İzmir,Bayındır,KARPUZ,2025,Winter,2415.0,10868.0,4500.207039337474
1417,İzmir,Bayındır,KARPUZ,2025,Spring,2415.0,10868.0,4500.207039337474
1418,İzmir,Bayındır,KARPUZ,2025,Summer,2415.0,10868.0,4500.207039337474
1419,İzmir,Bayındır,KARPUZ,2025,Fall,2415.0,10868.0,4500.207039337474
1420,İzmir,Bergama,KARPUZ,2025,Winter,222.0,489.0,2202.7027027027025
1421,İzmir,Bergama,KARPUZ,2025,Spring,222.0,489.0,2202.7027027027025
1422,İzmir,Bergama,KARPUZ,2025,Summer,222.0,489.0,2202.7027027027025
1423,İzmir,Bergama,KARPUZ,2025,Fall,222.0,489.0,2202.7027027027025
1424,İzmir,Menderes,KARPUZ,2025,Winter,1500.0,6000.0,4000.0
1425,İzmir,Menderes,KARPUZ,2025,Spring,1500.0,6000.0,4000.0
1426,İzmir,Menderes,KARPUZ,2025,Summer,1500.0,6000.0,4000.0
1427,İzmir,Menderes,KARPUZ,2025,Fall,1500.0,6000.0,4000.0
1428,İzmir,Tire,KARPUZ,2025,Winter,2100.0,9450.0,4500.0
1429,İzmir,Tire,KARPUZ,2025,Spring,2100.0,9450.0,4500.0
1430,İzmir,Tire,KARPUZ,2025,Summer,2100.0,9450.0,4500.0
1431,İzmir,Tire,KARPUZ,2025,Fall,2100.0,9450.0,4500.0
1432,İzmir,Torbalı,KARPUZ,2025,Winter,2550.0,11475.0,4500.0
1433,İzmir,Torbalı,KARPUZ,2025,Spring,2550.0,11475.0,4500.0
1434,İzmir,Torbalı,KARPUZ,2025,Summer,2550.0,11475.0,4500.0
1435,İzmir,Torbalı,KARPUZ,2025,Fall,2550.0,11475.0,4500.0
1436,İzmir,Ödemiş,KARPUZ,2025,Winter,2500.0,12500.0,5000.0
1437,İzmir,Ödemiş,KARPUZ,2025,Spring,2500.0,12500.0,5000.0
1438,İzmir,Ödemiş,KARPUZ,2025,Summer,2500.0,12500.0,5000.0
1439,İzmir,Ödemiş,KARPUZ,2025,Fall,2500.0,12500.0,5000.0
1440,İzmir,Bayındır,PATLICAN UZUN,2014,Winter,2000.0,6600.0,3300.0
1441,İzmir,Bayındır,PATLICAN UZUN,2014,Spring,2000.0,6600.0,3300.0
1442,İzmir,Bayındır,PATLICAN UZUN,2014,Summer,2000.0,6600.0,3300.0
1443,İzmir,Bayındır,PATLICAN UZUN,2014,Fall,2000.0,6600.0,3300.0
1444,İzmir,Bergama,PATLICAN UZUN,2014,Winter,1400.0,2520.0,1800.0
1445,İzmir,Bergama,PATLICAN UZUN,2014,Spring,1400.0,2520.0,1800.0
1446,İzmir,Bergama,PATLICAN UZUN,2014,Summer,1400.0,2520.0,1800.0
1447,İzmir,Bergama,PATLICAN UZUN,2014,Fall,1400.0,2520.0,1800.0
1448,İzmir,Menderes,PATLICAN UZUN,2014,Winter,410.0,1046.0,2551.2195121951218
1449,İzmir,Menderes,PATLICAN UZUN,2014,Spring,410.0,1046.0,2551.2195121951218
1450,İzmir,Menderes,PATLICAN UZUN,2014,Summer,410.0,1046.0,2551.2195121951218
1451,İzmir,Menderes,PATLICAN UZUN,2014,Fall,410.0,1046.0,2551.2195121951218
1452,İzmir,Tire,PATLICAN UZUN,2014,Winter,1500.0,4500.0,3000.0
1453,İzmir,Tire,PATLICAN UZUN,2014,Spring,1500.0,4500.0,3000.0
1454,İzmir,Tire,PATLICAN UZUN,2014,Summer,1500.0,4500.0,3000.0
1455,İzmir,Tire,PATLICAN UZUN,2014,Fall,1500.0,4500.0,3000.0
1456,İzmir,Torbalı,PATLICAN UZUN,2014,Winter,519.0,1555.0,2996.146435452794
1457,İzmir,Torbalı,PATLICAN UZUN,2014,Spring,519.0,1555.0,2996.146435452794
1458,İzmir,Torbalı,PATLICAN UZUN,2014,Summer,519.0,1555.0,2996.146435452794
1459,İzmir,Torbalı,PATLICAN UZUN,2014,Fall,519.0,1555.0,2996.146435452794
1460,İzmir,Ödemiş,PATLICAN UZUN,2014,Winter,1500.0,6000.0,4000.0
1461,İzmir,Ödemiş,PATLICAN UZUN,2014,Spring,1500.0,6000.0,4000.0
1462,İzmir,Ödemiş,PATLICAN UZUN,2014,Summer,1500.0,6000.0,4000.0
1463,İzmir,Ödemiş,PATLICAN UZUN,2014,Fall,1500.0,6000.0,4000.0
1464,İzmir,Bayındır,PATLICAN UZUN,2015,Winter,1000.0,3300.0,3300.0
1465,İzmir,Bayındır,PATLICAN UZUN,2015,Spring,1000.0,3300.0,3300.0
1466,İzmir,Bayındır,PATLICAN UZUN,2015,Summer,1000.0,3300.0,3300.0
1467,İzmir,Bayındır,PATLICAN UZUN,2015,Fall,1000.0,3300.0,3300.0
1468,İzmir,Bergama,PATLICAN UZUN,2015,Winter,1400.0,2520.0,1800.0
1469,İzmir,Bergama,PATLICAN UZUN,2015,Spring,1400.0,2520.0,1800.0
1470,İzmir,Bergama,PATLICAN UZUN,2015,Summer,1400.0,2520.0,1800.0
1471,İzmir,Bergama,PATLICAN UZUN,2015,Fall,1400.0,2520.0,1800.0
1472,İzmir,Menderes,PATLICAN UZUN,2015,Winter,420.0,1076.0,2561.904761904762
1473,İzmir,Menderes,PATLICAN UZUN,2015,Spring,420.0,1076.0,2561.904761904762
1474,İzmir,Menderes,PATLICAN UZUN,2015,Summer,420.0,1076.0,2561.904761904762
1475,İzmir,Menderes,PATLICAN UZUN,2015,Fall,420.0,1076.0,2561.904761904762
1476,İzmir,Tire,PATLICAN UZUN,2015,Winter,1480.0,4440.0,3000.0
1477,İzmir,Tire,PATLICAN UZUN,2015,Spring,1480.0,4440.0,3000.0
1478,İzmir,Tire,PATLICAN UZUN,2015,Summer,1480.0,4440.0,3000.0
1479,İzmir,Tire,PATLICAN UZUN,2015,Fall,1480.0,4440.0,3000.0
1480,İzmir,Torbalı,PATLICAN UZUN,2015,Winter,250.0,748.0,2992.0
1481,İzmir,Torbalı,PATLICAN UZUN,2015,Spring,250.0,748.0,2992.0
1482,İzmir,Torbalı,PATLICAN UZUN,2015,Summer,250.0,748.0,2992.0
1483,İzmir,Torbalı,PATLICAN UZUN,2015,Fall,250.0,748.0,2992.0
1484,İzmir,Ödemiş,PATLICAN UZUN,2015,Winter,1500.0,6000.0,4000.0
1485,İzmir,Ödemiş,PATLICAN UZUN,2015,Spring,1500.0,6000.0,4000.0
1486,İzmir,Ödemiş,PATLICAN UZUN,2015,Summer,1500.0,6000.0,4000.0
1487,İzmir,Ödemiş,PATLICAN UZUN,2015,Fall,1500.0,6000.0,4000.0
1488,İzmir,Bayındır,PATLICAN UZUN,2016,Winter,1000.0,3300.0,3300.0
1489,İzmir,Bayındır,PATLICAN UZUN,2016,Spring,1000.0,3300.0,3300.0
1490,İzmir,Bayındır,PATLICAN UZUN,2016,Summer,1000.0,3300.0,3300.0
1491,İzmir,Bayındır,PATLICAN UZUN,2016,Fall,1000.0,3300.0,3300.0
1492,İzmir,Bergama,PATLICAN UZUN,2016,Winter,1400.0,2520.0,1800.0
1493,İzmir,Bergama,PATLICAN UZUN,2016,Spring,1400.0,2520.0,1800.0
1494,İzmir,Bergama,PATLICAN UZUN,2016,Summer,1400.0,2520.0,1800.0
1495,İzmir,Bergama,PATLICAN UZUN,2016,Fall,1400.0,2520.0,1800.0
1496,İzmir,Menderes,PATLICAN UZUN,2016,Winter,530.0,1451.0,2737.735849056604
1497,İzmir,Menderes,PATLICAN UZUN,2016,Spring,530.0,1451.0,2737.735849056604
1498,İzmir,Menderes,PATLICAN UZUN,2016,Summer,530.0,1451.0,2737.735849056604
1499,İzmir,Menderes,PATLICAN UZUN,2016,Fall,530.0,1451.0,2737.735849056604
1500,İzmir,Tire,PATLICAN UZUN,2016,Winter,1500.0,4575.0,3050.0
1501,İzmir,Tire,PATLICAN UZUN,2016,Spring,1500.0,4575.0,3050.0
1502,İzmir,Tire,PATLICAN UZUN,2016,Summer,1500.0,4575.0,3050.0
1503,İzmir,Tire,PATLICAN UZUN,2016,Fall,1500.0,4575.0,3050.0
1504,İzmir,Torbalı,PATLICAN UZUN,2016,Winter,355.0,1063.0,2994.3661971830984
1505,İzmir,Torbalı,PATLICAN UZUN,2016,Spring,355.0,1063.0,2994.3661971830984
1506,İzmir,Torbalı,PATLICAN UZUN,2016,Summer,355.0,1063.0,2994.3661971830984
1507,İzmir,Torbalı,PATLICAN UZUN,2016,Fall,355.0,1063.0,2994.3661971830984
1508,İzmir,Ödemiş,PATLICAN UZUN,2016,Winter,1500.0,6000.0,4000.0
1509,İzmir,Ödemiş,PATLICAN UZUN,2016,Spring,1500.0,6000.0,4000.0
1510,İzmir,Ödemiş,PATLICAN UZUN,2016,Summer,1500.0,6000.0,4000.0
1511,İzmir,Ödemiş,PATLICAN UZUN,2016,Fall,1500.0,6000.0,4000.0
1512,İzmir,Bayındır,PATLICAN UZUN,2017,Winter,1000.0,3300.0,3300.0
1513,İzmir,Bayındır,PATLICAN UZUN,2017,Spring,1000.0,3300.0,3300.0
1514,İzmir,Bayındır,PATLICAN UZUN,2017,Summer,1000.0,3300.0,3300.0
1515,İzmir,Bayındır,PATLICAN UZUN,2017,Fall,1000.0,3300.0,3300.0
1516,İzmir,Bergama,PATLICAN UZUN,2017,Winter,1200.0,2160.0,1800.0
1517,İzmir,Bergama,PATLICAN UZUN,2017,Spring,1200.0,2160.0,1800.0
1518,İzmir,Bergama,PATLICAN UZUN,2017,Summer,1200.0,2160.0,1800.0
1519,İzmir,Bergama,PATLICAN UZUN,2017,Fall,1200.0,2160.0,1800.0
1520,İzmir,Menderes,PATLICAN UZUN,2017,Winter,861.0,2234.0,2594.65737514518
1521,İzmir,Menderes,PATLICAN UZUN,2017,Spring,861.0,2234.0,2594.65737514518
1522,İzmir,Menderes,PATLICAN UZUN,2017,Summer,861.0,2234.0,2594.65737514518
1523,İzmir,Menderes,PATLICAN UZUN,2017,Fall,861.0,2234.0,2594.65737514518
1524,İzmir,Tire,PATLICAN UZUN,2017,Winter,1500.0,4500.0,3000.0
1525,İzmir,Tire,PATLICAN UZUN,2017,Spring,1500.0,4500.0,3000.0
1526,İzmir,Tire,PATLICAN UZUN,2017,Summer,1500.0,4500.0,3000.0
1527,İzmir,Tire,PATLICAN UZUN,2017,Fall,1500.0,4500.0,3000.0
1528,İzmir,Torbalı,PATLICAN UZUN,2017,Winter,385.0,1153.0,2994.805194805195
1529,İzmir,Torbalı,PATLICAN UZUN,2017,Spring,385.0,1153.0,2994.805194805195
1530,İzmir,Torbalı,PATLICAN UZUN,2017,Summer,385.0,1153.0,2994.805194805195
1531,İzmir,Torbalı,PATLICAN UZUN,2017,Fall,385.0,1153.0,2994.805194805195
1532,İzmir,Ödemiş,PATLICAN UZUN,2017,Winter,1900.0,7600.0,4000.0
1533,İzmir,Ödemiş,PATLICAN UZUN,2017,Spring,1900.0,7600.0,4000.0
1534,İzmir,Ödemiş,PATLICAN UZUN,2017,Summer,1900.0,7600.0,4000.0
1535,İzmir,Ödemiş,PATLICAN UZUN,2017,Fall,1900.0,7600.0,4000.0
1536,İzmir,Bayındır,PATLICAN UZUN,2018,Winter,1000.0,3300.0,3300.0
1537,İzmir,Bayındır,PATLICAN UZUN,2018,Spring,1000.0,3300.0,3300.0
1538,İzmir,Bayındır,PATLICAN UZUN,2018,Summer,1000.0,3300.0,3300.0
1539,İzmir,Bayındır,PATLICAN UZUN,2018,Fall,1000.0,3300.0,3300.0
1540,İzmir,Bergama,PATLICAN UZUN,2018,Winter,1200.0,2160.0,1800.0
1541,İzmir,Bergama,PATLICAN UZUN,2018,Spring,1200.0,2160.0,1800.0
1542,İzmir,Bergama,PATLICAN UZUN,2018,Summer,1200.0,2160.0,1800.0
1543,İzmir,Bergama,PATLICAN UZUN,2018,Fall,1200.0,2160.0,1800.0
1544,İzmir,Menderes,PATLICAN UZUN,2018,Winter,961.0,2584.0,2688.865764828304
1545,İzmir,Menderes,PATLICAN UZUN,2018,Spring,961.0,2584.0,2688.865764828304
1546,İzmir,Menderes,PATLICAN UZUN,2018,Summer,961.0,2584.0,2688.865764828304
1547,İzmir,Menderes,PATLICAN UZUN,2018,Fall,961.0,2584.0,2688.865764828304
1548,İzmir,Tire,PATLICAN UZUN,2018,Winter,500.0,1500.0,3000.0
1549,İzmir,Tire,PATLICAN UZUN,2018,Spring,500.0,1500.0,3000.0
1550,İzmir,Tire,PATLICAN UZUN,2018,Summer,500.0,1500.0,3000.0
1551,İzmir,Tire,PATLICAN UZUN,2018,Fall,500.0,1500.0,3000.0
1552,İzmir,Torbalı,PATLICAN UZUN,2018,Winter,331.0,990.0,2990.9365558912386
1553,İzmir,Torbalı,PATLICAN UZUN,2018,Spring,331.0,990.0,2990.9365558912386
1554,İzmir,Torbalı,PATLICAN UZUN,2018,Summer,331.0,990.0,2990.9365558912386
1555,İzmir,Torbalı,PATLICAN UZUN,2018,Fall,331.0,990.0,2990.9365558912386
1556,İzmir,Ödemiş,PATLICAN UZUN,2018,Winter,2000.0,8000.0,4000.0
1557,İzmir,Ödemiş,PATLICAN UZUN,2018,Spring,2000.0,8000.0,4000.0
1558,İzmir,Ödemiş,PATLICAN UZUN,2018,Summer,2000.0,8000.0,4000.0
1559,İzmir,Ödemiş,PATLICAN UZUN,2018,Fall,2000.0,8000.0,4000.0
1560,İzmir,Bayındır,PATLICAN UZUN,2019,Winter,800.0,2640.0,3300.0
1561,İzmir,Bayındır,PATLICAN UZUN,2019,Spring,800.0,2640.0,3300.0
1562,İzmir,Bayındır,PATLICAN UZUN,2019,Summer,800.0,2640.0,3300.0
1563,İzmir,Bayındır,PATLICAN UZUN,2019,Fall,800.0,2640.0,3300.0
1564,İzmir,Bergama,PATLICAN UZUN,2019,Winter,1200.0,2160.0,1800.0
1565,İzmir,Bergama,PATLICAN UZUN,2019,Spring,1200.0,2160.0,1800.0
1566,İzmir,Bergama,PATLICAN UZUN,2019,Summer,1200.0,2160.0,1800.0
1567,İzmir,Bergama,PATLICAN UZUN,2019,Fall,1200.0,2160.0,1800.0
1568,İzmir,Menderes,PATLICAN UZUN,2019,Winter,1501.0,4153.0,2766.822118587608
1569,İzmir,Menderes,PATLICAN UZUN,2019,Spring,1501.0,4153.0,2766.822118587608
1570,İzmir,Menderes,PATLICAN UZUN,2019,Summer,1501.0,4153.0,2766.822118587608
1571,İzmir,Menderes,PATLICAN UZUN,2019,Fall,1501.0,4153.0,2766.822118587608
1572,İzmir,Tire,PATLICAN UZUN,2019,Winter,520.0,1560.0,3000.0
1573,İzmir,Tire,PATLICAN UZUN,2019,Spring,520.0,1560.0,3000.0
1574,İzmir,Tire,PATLICAN UZUN,2019,Summer,520.0,1560.0,3000.0
1575,İzmir,Tire,PATLICAN UZUN,2019,Fall,520.0,1560.0,3000.0
1576,İzmir,Torbalı,PATLICAN UZUN,2019,Winter,455.0,1318.0,2896.703296703297
1577,İzmir,Torbalı,PATLICAN UZUN,2019,Spring,455.0,1318.0,2896.703296703297
1578,İzmir,Torbalı,PATLICAN UZUN,2019,Summer,455.0,1318.0,2896.703296703297
1579,İzmir,Torbalı,PATLICAN UZUN,2019,Fall,455.0,1318.0,2896.703296703297
1580,İzmir,Ödemiş,PATLICAN UZUN,2019,Winter,2000.0,8000.0,4000.0
1581,İzmir,Ödemiş,PATLICAN UZUN,2019,Spring,2000.0,8000.0,4000.0
1582,İzmir,Ödemiş,PATLICAN UZUN,2019,Summer,2000.0,8000.0,4000.0
1583,İzmir,Ödemiş,PATLICAN UZUN,2019,Fall,2000.0,8000.0,4000.0
1584,İzmir,Bayındır,PATLICAN UZUN,2020,Winter,300.0,1200.0,4000.0
1585,İzmir,Bayındır,PATLICAN UZUN,2020,Spring,300.0,1200.0,4000.0
1586,İzmir,Bayındır,PATLICAN UZUN,2020,Summer,300.0,1200.0,4000.0
1587,İzmir,Bayındır,PATLICAN UZUN,2020,Fall,300.0,1200.0,4000.0
1588,İzmir,Bergama,PATLICAN UZUN,2020,Winter,1200.0,2160.0,1800.0
1589,İzmir,Bergama,PATLICAN UZUN,2020,Spring,1200.0,2160.0,1800.0
1590,İzmir,Bergama,PATLICAN UZUN,2020,Summer,1200.0,2160.0,1800.0
1591,İzmir,Bergama,PATLICAN UZUN,2020,Fall,1200.0,2160.0,1800.0
1592,İzmir,Menderes,PATLICAN UZUN,2020,Winter,2150.0,7800.0,3627.906976744186
1593,İzmir,Menderes,PATLICAN UZUN,2020,Spring,2150.0,7800.0,3627.906976744186
1594,İzmir,Menderes,PATLICAN UZUN,2020,Summer,2150.0,7800.0,3627.906976744186
1595,İzmir,Menderes,PATLICAN UZUN,2020,Fall,2150.0,7800.0,3627.906976744186
1596,İzmir,Tire,PATLICAN UZUN,2020,Winter,185.0,555.0,3000.0
1597,İzmir,Tire,PATLICAN UZUN,2020,Spring,185.0,555.0,3000.0
1598,İzmir,Tire,PATLICAN UZUN,2020,Summer,185.0,555.0,3000.0
1599,İzmir,Tire,PATLICAN UZUN,2020,Fall,185.0,555.0,3000.0
1600,İzmir,Torbalı,PATLICAN UZUN,2020,Winter,180.0,504.0,2800.0
1601,İzmir,Torbalı,PATLICAN UZUN,2020,Spring,180.0,504.0,2800.0
1602,İzmir,Torbalı,PATLICAN UZUN,2020,Summer,180.0,504.0,2800.0
1603,İzmir,Torbalı,PATLICAN UZUN,2020,Fall,180.0,504.0,2800.0
1604,İzmir,Ödemiş,PATLICAN UZUN,2020,Winter,1500.0,6000.0,4000.0
1605,İzmir,Ödemiş,PATLICAN UZUN,2020,Spring,1500.0,6000.0,4000.0
1606,İzmir,Ödemiş,PATLICAN UZUN,2020,Summer,1500.0,6000.0,4000.0
1607,İzmir,Ödemiş,PATLICAN UZUN,2020,Fall,1500.0,6000.0,4000.0
1608,İzmir,Bayındır,PATLICAN UZUN,2021,Winter,400.0,1600.0,4000.0
1609,İzmir,Bayındır,PATLICAN UZUN,2021,Spring,400.0,1600.0,4000.0
1610,İzmir,Bayındır,PATLICAN UZUN,2021,Summer,400.0,1600.0,4000.0
1611,İzmir,Bayındır,PATLICAN UZUN,2021,Fall,400.0,1600.0,4000.0
